transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers,weekday
2023-06-21,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18805,770,Wednesday
2023-06-21,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8324,37,Wednesday
2023-06-22,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),15150,267,Thursday
2023-06-22,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3805,66,Thursday
2023-06-22,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18196,818,Thursday
2023-06-22,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7490,38,Thursday
2023-06-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13601,206,Friday
2023-06-23,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3354,69,Friday
2023-06-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17397,756,Friday
2023-06-23,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7648,28,Friday
2023-06-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),10360,139,Saturday
2023-06-24,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1816,20,Saturday
2023-06-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11967,443,Saturday
2023-06-24,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6284,36,Saturday
2023-06-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),8834,91,Sunday
2023-06-25,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1384,15,Sunday
2023-06-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),10973,393,Sunday
2023-06-25,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5148,29,Sunday
2023-06-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12666,201,Monday
2023-06-26,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2952,48,Monday
2023-06-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15557,726,Monday
2023-06-26,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7097,48,Monday
2023-06-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13904,219,Tuesday
2023-06-27,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3281,69,Tuesday
2023-06-27,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17201,768,Tuesday
2023-06-27,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7967,38,Tuesday
2023-06-28,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13528,259,Wednesday
2023-06-28,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3081,59,Wednesday
2023-06-28,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16703,734,Wednesday
2023-06-28,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7431,41,Wednesday
2023-06-29,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13634,225,Thursday
2023-06-29,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3231,60,Thursday
2023-06-29,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16740,745,Thursday
2023-06-29,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7782,46,Thursday
2023-06-30,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12687,198,Friday
2023-06-30,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2937,54,Friday
2023-06-30,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16136,696,Friday
2023-06-30,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7433,35,Friday
2023-07-01,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),10607,166,Saturday
2023-07-01,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1989,14,Saturday
2023-07-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11378,486,Saturday
2023-07-01,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9644,284,Saturday
2023-07-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),8442,137,Sunday
2023-07-02,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1463,16,Sunday
2023-07-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),9162,347,Sunday
2023-07-02,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7691,246,Sunday
2023-07-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),10935,198,Monday
2023-07-03,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2430,41,Monday
2023-07-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),13095,630,Monday
2023-07-03,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6228,40,Monday
2023-07-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7322,102,Tuesday
2023-07-04,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1430,16,Tuesday
2023-07-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8787,437,Tuesday
2023-07-04,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4275,29,Tuesday
2023-07-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12729,228,Wednesday
2023-07-05,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2889,63,Wednesday
2023-07-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15569,737,Wednesday
2023-07-05,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7361,37,Wednesday
2023-07-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13359,203,Thursday
2023-07-06,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3218,71,Thursday
2023-07-06,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16340,772,Thursday
2023-07-06,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7609,37,Thursday
2023-07-07,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12822,231,Friday
2023-07-07,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2962,68,Friday
2023-07-07,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15787,748,Friday
2023-07-07,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7293,39,Friday
2023-07-08,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9987,162,Saturday
2023-07-08,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1891,20,Saturday
2023-07-08,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11951,485,Saturday
2023-07-08,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5435,31,Saturday
2023-07-09,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7887,124,Sunday
2023-07-09,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1498,14,Sunday
2023-07-09,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),9962,373,Sunday
2023-07-09,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4227,30,Sunday
2023-07-10,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12894,221,Monday
2023-07-10,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2936,48,Monday
2023-07-10,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15446,730,Monday
2023-07-10,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7170,37,Monday
2023-07-11,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14024,242,Tuesday
2023-07-11,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3315,83,Tuesday
2023-07-11,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17008,802,Tuesday
2023-07-11,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7777,44,Tuesday
2023-07-12,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13959,209,Wednesday
2023-07-12,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3231,61,Wednesday
2023-07-12,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17020,772,Wednesday
2023-07-12,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7896,35,Wednesday
2023-07-13,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13960,227,Thursday
2023-07-13,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3308,66,Thursday
2023-07-13,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16753,774,Thursday
2023-07-13,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8003,52,Thursday
2023-07-14,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12518,216,Friday
2023-07-14,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2977,64,Friday
2023-07-14,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15517,671,Friday
2023-07-14,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6900,42,Friday
2023-07-15,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),10858,184,Saturday
2023-07-15,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1912,28,Saturday
2023-07-15,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11674,589,Saturday
2023-07-15,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9535,321,Saturday
2023-07-16,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7788,107,Sunday
2023-07-16,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1348,7,Sunday
2023-07-16,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8511,345,Sunday
2023-07-16,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6749,210,Sunday
2023-07-17,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12706,210,Monday
2023-07-17,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3000,58,Monday
2023-07-17,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15841,762,Monday
2023-07-17,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7301,43,Monday
2023-07-18,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13358,237,Tuesday
2023-07-18,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3136,62,Tuesday
2023-07-18,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16260,738,Tuesday
2023-07-18,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7332,30,Tuesday
2023-07-19,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14071,262,Wednesday
2023-07-19,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3223,50,Wednesday
2023-07-19,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17512,767,Wednesday
2023-07-19,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7336,36,Wednesday
2023-07-20,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14165,266,Thursday
2023-07-20,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3442,53,Thursday
2023-07-20,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17592,757,Thursday
2023-07-20,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7729,40,Thursday
2023-07-21,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12827,212,Friday
2023-07-21,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3059,58,Friday
2023-07-21,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16443,697,Friday
2023-07-21,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7043,55,Friday
2023-07-22,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9686,158,Saturday
2023-07-22,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2287,21,Saturday
2023-07-22,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),12824,485,Saturday
2023-07-22,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5574,30,Saturday
2023-07-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7922,99,Sunday
2023-07-23,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1891,18,Sunday
2023-07-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11078,436,Sunday
2023-07-23,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4561,20,Sunday
2023-07-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12433,250,Monday
2023-07-24,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2988,61,Monday
2023-07-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15492,722,Monday
2023-07-24,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7083,39,Monday
2023-07-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13530,239,Tuesday
2023-07-25,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3189,66,Tuesday
2023-07-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16654,713,Tuesday
2023-07-25,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7543,40,Tuesday
2023-07-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14144,231,Wednesday
2023-07-26,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3311,62,Wednesday
2023-07-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17729,708,Wednesday
2023-07-26,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7650,40,Wednesday
2023-07-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13646,209,Thursday
2023-07-27,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3262,68,Thursday
2023-07-27,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16256,763,Thursday
2023-07-27,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7384,27,Thursday
2023-07-28,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12797,219,Friday
2023-07-28,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2987,51,Friday
2023-07-28,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16195,805,Friday
2023-07-28,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7021,31,Friday
2023-07-29,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),10603,183,Saturday
2023-07-29,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1803,20,Saturday
2023-07-29,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11902,541,Saturday
2023-07-29,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9129,317,Saturday
2023-07-30,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9049,121,Sunday
2023-07-30,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1620,12,Sunday
2023-07-30,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),10264,418,Sunday
2023-07-30,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7620,222,Sunday
2023-07-31,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12657,219,Monday
2023-07-31,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2890,67,Monday
2023-07-31,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15342,711,Monday
2023-07-31,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6797,47,Monday
2023-08-01,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13612,211,Tuesday
2023-08-01,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3227,50,Tuesday
2023-08-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16934,807,Tuesday
2023-08-01,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7201,50,Tuesday
2023-08-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13707,201,Wednesday
2023-08-02,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3145,53,Wednesday
2023-08-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16766,762,Wednesday
2023-08-02,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7104,55,Wednesday
2023-08-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13989,257,Thursday
2023-08-03,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3330,58,Thursday
2023-08-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16724,791,Thursday
2023-08-03,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6545,34,Thursday
2023-08-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12585,201,Friday
2023-08-04,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3030,51,Friday
2023-08-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15652,712,Friday
2023-08-04,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6962,41,Friday
2023-08-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),10535,180,Saturday
2023-08-05,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2946,33,Saturday
2023-08-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),13771,549,Saturday
2023-08-05,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5297,23,Saturday
2023-08-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),8804,149,Sunday
